frankBall||||||Amet volutpat mi?|Quonam, inquit, modo? Simus igitur contenti his. Cur iustitia laudatur? Collatio igitur ista te nihil iuvat. Si longus, levis dictata sunt. Haec dicuntur fortasse ieiunius; Faceres tu quidem, Torquate, haec omnia;
frankCortez||||||Orci platea purus.|Dat enim intervalla et relaxat. Sit enim idem caecus, debilis. Eam stabilem appellas. In schola desinis. An nisi populari fama? Scrupulum, inquam, abeunti; Immo videri fortasse.
frankLe||||||Varius viverra pretium.|Idemne, quod iucunde? Scrupulum, inquam, abeunti; Scrupulum, inquam, abeunti; Qua tu etiam inprudens utebare non numquam. Quis enim redargueret? Non semper, inquam;
frankGriffith||||||Phasellus ante curae;.|Haec para/doca illi, nos admirabilia dicamus. Tibi hoc incredibile, quod beatissimum. Ita nemo beato beatior. Frater et T. Quod cum dixissent, ille contra. An eiusdem modi? Satis est ad hoc responsum. Erat enim res aperta.
frankBowen||||||Habitant sociis facilisi.|Praeclarae mortes sunt imperatoriae; Quid autem habent admirationis, cum prope accesseris? A mene tu? Quonam modo?
frankSharp||||||Condimentum lectus magna!|Paria sunt igitur. Immo videri fortasse. At eum nihili facit; Quid de Pythagora? Idem iste, inquam, de voluptate quid sentit? Sed ego in hoc resisto; Cur, nisi quod turpis oratio est?
frankCummings||||||Praesent penatibus penatibus.|Perge porro; Quare conare, quaeso. Tria genera bonorum;
frankRamsey||||||Per cursus massa.|Nemo igitur esse beatus potest. Inde igitur, inquit, ordiendum est. Ut pulsi recurrant? Memini vero, inquam; Sed in rebus apertissimis nimium longi sumus. Videsne quam sit magna dissensio?
frankHardy||||||Scelerisque nostra aliquet.|Quamquam tu hanc copiosiorem etiam soles dicere. Quid ergo? Id Sextilius factum negabat. Itaque contra est, ac dicitis;
frankSwanson||||||Nam ultricies pretium.|Tum ille: Ain tandem? Peccata paria. Haec igitur Epicuri non probo, inquam. Non laboro, inquit, de nomine. Multoque hoc melius nos veriusque quam Stoici.
frankBarber||||||Senectus ornare fringilla.|Deinde dolorem quem maximum? Idemne, quod iucunde? Sumenda potius quam expetenda.
frankAcosta||||||Neque ligula maecenas.|Hoc simile tandem est? At coluit ipse amicitias. Quid sequatur, quid repugnet, vident. Quaerimus enim finem bonorum.
frankLuna||||||Praesent quisque nec.|Quonam modo? Quis enim redargueret? Falli igitur possumus.
frankChandler||||||Ornare aliquam cursus.|De illis, cum volemus. Quod ea non occurrentia fingunt, vincunt Aristonem; Tollenda est atque extrahenda radicitus. Perge porro; Illud non continuo, ut aeque incontentae. Si id dicis, vicimus. Stoici scilicet. Nulla erit controversia.
frankBlair||||||Mollis nostra interdum.|Haeret in salebra. Omnia peccata paria dicitis. Quacumque enim ingredimur, in aliqua historia vestigium ponimus. Hic ambiguo ludimur.
frankDaniel||||||Nisl vel dis.|Duo enim genera quae erant, fecit tria. Eaedem res maneant alio modo. Occultum facinus esse potuerit, gaudebit; Falli igitur possumus.
frankCross||||||Imperdiet, auctor habitasse.|Duarum enim vitarum nobis erunt instituta capienda. Non igitur bene.
frankSimon||||||Enim tempor fames?|Bonum integritas corporis: misera debilitas. Collatio igitur ista te nihil iuvat. Quorum altera prosunt, nocent altera. Equidem e Cn. Egone quaeris, inquit, quid sentiam? Quis enim redargueret?
frankDennis||||||Hendrerit molestie fames.|Tu quidem reddes; Is es profecto tu.
frankOconnor||||||Fusce condimentum penatibus.|Nihil illinc huc pervenit. Nam Pyrrho, Aristo, Erillus iam diu abiecti. Rationis enim perfectio est virtus; Quae cum dixisset, finem ille. Quo igitur, inquit, modo? Graccho, eius fere, aequalí? Istic sum, inquit.
frankQuinn||||||Dictum convallis sociis.|Res enim concurrent contrariae. Comprehensum, quod cognitum non habet? Facillimum id quidem est, inquam.
frankGross||||||Ultrices imperdiet eros.|Quaerimus enim finem bonorum. Quis est tam dissimile homini. Sequitur disserendi ratio cognitioque naturae; Minime vero istorum quidem, inquit. Tubulo putas dicere? Idemque diviserunt naturam hominis in animum et corpus.
frankNavarro||||||Tincidunt duis in.|Ut aliquid scire se gaudeant? Quibusnam praeteritis? Quaerimus enim finem bonorum. Sic consequentibus vestris sublatis prima tolluntur. Iam contemni non poteris. Efficiens dici potest. Quae contraria sunt his, malane?
frankMoss||||||Pellentesque massa cras!|Maximus dolor, inquit, brevis est. Nos commodius agimus. Frater et T. Sequitur disserendi ratio cognitioque naturae; Videsne, ut haec concinant? Id est enim, de quo quaerimus.
frankFitzgerald||||||Phasellus vestibulum viverra.|Facillimum id quidem est, inquam. Sed ego in hoc resisto; Quae similitudo in genere etiam humano apparet.
frankDoyle||||||Integer varius sapien.|Omnes enim iucundum motum, quo sensus hilaretur. Tria genera bonorum; Graece donan, Latine voluptatem vocant. De hominibus dici non necesse est. Bonum liberi: misera orbitas. Et quidem, inquit, vehementer errat;
frankMclaughlin||||||Velit suspendisse augue?|Quaerimus enim finem bonorum. Cyrenaici quidem non recusant; Ea possunt paria non esse. A mene tu? Praeteritis, inquit, gaudeo. Graccho, eius fere, aequalí?
frankRojas||||||Volutpat pulvinar urna.|Ecce aliud simile dissimile. Occultum facinus esse potuerit, gaudebit; Esse enim quam vellet iniquus iustus poterat inpune. Quonam, inquit, modo? Id est enim, de quo quaerimus. Erit enim mecum, si tecum erit.
frankRodgers||||||Lacus nisi aptent.|Quare conare, quaeso. Vestri haec verecundius, illi fortasse constantius. Moriatur, inquit. Quod iam a me expectare noli. Vide, quaeso, rectumne sit.
frankStevenson||||||Porta fusce class!|Tum Torquatus: Prorsus, inquit, assentior; Primum quid tu dicis breve? At enim sequor utilitatem. Quid igitur, inquit, eos responsuros putas? Quonam, inquit, modo? Restatis igitur vos; Simus igitur contenti his.
frankSingh||||||Consectetur pellentesque facilisis.|Qui convenit? Cave putes quicquam esse verius. Vide, quaeso, rectumne sit. Age sane, inquam. Cur post Tarentum ad Archytam? Quaerimus enim finem bonorum. Etiam beatissimum?
frankYang||||||Faucibus a quisque.|Si id dicis, vicimus. Si longus, levis dictata sunt. Is es profecto tu. Deprehensus omnem poenam contemnet. Non igitur bene. Quis negat?
frankFigueroa||||||Montes habitant vivamus.|Sint modo partes vitae beatae. A mene tu? Sed nunc, quod agimus; Quodsi ipsam honestatem undique pertectam atque absolutam. Facillimum id quidem est, inquam. Sequitur disserendi ratio cognitioque naturae; Nam Pyrrho, Aristo, Erillus iam diu abiecti. Nam de isto magna dissensio est.
frankHarmon||||||Praesent bibendum accumsan.|Rationis enim perfectio est virtus; Satis est ad hoc responsum. Satis est ad hoc responsum.
frankNewton||||||Nisl curabitur vulputate.|Facillimum id quidem est, inquam. Egone quaeris, inquit, quid sentiam? Idem adhuc; At coluit ipse amicitias. Quare conare, quaeso. Iam id ipsum absurdum, maximum malum neglegi. Confecta res esset. Sed ad bona praeterita redeamus. Hunc vos beatum;
frankPaul||||||Aenean commodo sociosqu.|Sed plane dicit quod intellegit. De illis, cum volemus. Inquit, dasne adolescenti veniam? Sed mehercule pergrata mihi oratio tua. Quare conare, quaeso. Duo enim genera quae erant, fecit tria.
frankManning||||||Duis auctor, facilisi!|Ergo, inquit, tibi Q. Hic nihil fuit, quod quaereremus. Itaque contra est, ac dicitis;
frankGarner||||||Congue felis ac.|Confecta res esset. Sed tamen intellego quid velit. Sed plane dicit quod intellegit. Et nemo nimium beatus est;
frankMcgee||||||Ac interdum pellentesque.|Quis istud, quaeso, nesciebat? Bestiarum vero nullum iudicium puto. Omnis enim est natura diligens sui. Quod totum contra est. Quae contraria sunt his, malane? Aliter autem vobis placet. Ne discipulum abducam, times. Memini vero, inquam; Istic sum, inquit.
frankReese||||||Vehicula faucibus id.|Beatum, inquit. Si longus, levis dictata sunt. Quid sequatur, quid repugnet, vident. Quid vero? Non igitur bene.
frankFrancis||||||Massa taciti curae;!|Quae contraria sunt his, malane? Quid nunc honeste dicit? Hic ambiguo ludimur. Restinguet citius, si ardentem acceperit. Quid est igitur, inquit, quod requiras? Eadem fortitudinis ratio reperietur.
frankBurgess||||||At fringilla, tempor.|Perge porro; Quis istud possit, inquit, negare? Quare conare, quaeso.
frankAdkins||||||Turpis sapien quam.|Sed ad bona praeterita redeamus. Bonum liberi: misera orbitas. Quo modo autem philosophus loquitur? Quis hoc dicit? Negare non possum. Contemnit enim disserendi elegantiam, confuse loquitur.
frankGoodman||||||Ac, egestas platea.|Quid enim? Hic ambiguo ludimur. Si quicquam extra virtutem habeatur in bonis. Videsne quam sit magna dissensio?
frankCurry||||||Eget eu auctor.|Graccho, eius fere, aequalí? Suo genere perveniant ad extremum; Quaerimus enim finem bonorum. Primum divisit ineleganter;
frankBrady||||||Mauris elementum turpis.|Bonum valitudo: miser morbus. Hoc non est positum in nostra actione. Omnia peccata paria dicitis. Summus dolor plures dies manere non potest? Sint ista Graecorum; Equidem, sed audistine modo de Carneade?
frankChristensen||||||Vehicula suspendisse dolor?|Invidiosum nomen est, infame, suspectum. Quis hoc dicit? Frater et T. Quis istum dolorem timet? Tubulo putas dicere? Primum in nostrane potestate est, quid meminerimus?
frankPotter||||||Cras enim nisl.|Quid de Pythagora? Id Sextilius factum negabat.
frankWalton||||||Pulvinar in ante.|Si longus, levis. Maximus dolor, inquit, brevis est. Quae est igitur causa istarum angustiarum? Quae contraria sunt his, malane? At hoc in eo M. Ergo, inquit, tibi Q.
frankGoodwin||||||Venenatis mi risus.|Verum hoc idem saepe faciamus. Quae duo sunt, unum facit. Tibi hoc incredibile, quod beatissimum.
frankMullins||||||Sapien sociosqu gravida.|Hic ambiguo ludimur. Istic sum, inquit. Respondeat totidem verbis. Sed haec omittamus; At enim sequor utilitatem. Quis istud possit, inquit, negare?
frankMolina||||||Accumsan euismod urna.|Idemne, quod iucunde? Nunc agendum est subtilius. Hic ambiguo ludimur. Nos commodius agimus. Memini me adesse P. Ad eos igitur converte te, quaeso. Bonum integritas corporis: misera debilitas.
frankWebster||||||Viverra sem cursus!|Ne discipulum abducam, times. Teneo, inquit, finem illi videri nihil dolere. Iam in altera philosophiae parte. Si id dicis, vicimus. Quid, de quo nulla dissensio est? Certe non potest. Primum divisit ineleganter;
frankFischer||||||Dui felis sollicitudin.|Sint ista Graecorum; Sed ad rem redeamus; Et quidem, inquit, vehementer errat; Haec dicuntur inconstantissime.
frankCampos||||||Curae; felis montes.|Urgent tamen et nihil remittunt. Istic sum, inquit. Invidiosum nomen est, infame, suspectum. Graece donan, Latine voluptatem vocant. Quid me istud rogas? Igitur ne dolorem quidem.
frankAvila||||||Habitasse sociis vel!|Hoc ipsum elegantius poni meliusque potuit. Cur id non ita fit? Polycratem Samium felicem appellabant. Haec dicuntur fortasse ieiunius; Prave, nequiter, turpiter cenabat;
frankSherman||||||Morbi tempor blandit.|Summum a vobis bonum voluptas dicitur. Cur deinde Metrodori liberos commendas? Quid sequatur, quid repugnet, vident. Perge porro; Haec dicuntur inconstantissime. Tum Torquatus: Prorsus, inquit, assentior;
frankTodd||||||At quam nullam.|Immo videri fortasse. Prioris generis est docilitas, memoria; Suo genere perveniant ad extremum; Negare non possum.
frankChang||||||Fringilla, scelerisque lacus.|Sed quot homines, tot sententiae; Haeret in salebra. Sed plane dicit quod intellegit.
frankBlake||||||Natoque augue semper.|An eiusdem modi? Si longus, levis dictata sunt. Itaque contra est, ac dicitis; Scaevolam M. Sint ista Graecorum; Ille incendat? Quodsi ipsam honestatem undique pertectam atque absolutam.
frankMalone||||||Ultricies erat tempus.|Cyrenaici quidem non recusant; Sed ego in hoc resisto; Duarum enim vitarum nobis erunt instituta capienda. Hic nihil fuit, quod quaereremus. Deprehensus omnem poenam contemnet.
frankWolf||||||Netus consectetur risus?|Urgent tamen et nihil remittunt. Scrupulum, inquam, abeunti; Quid sequatur, quid repugnet, vident.
frankHodges||||||Cursus blandit orci.|Nescio quo modo praetervolavit oratio. Haeret in salebra. Ratio quidem vestra sic cogit. Illa tamen simplicia, vestra versuta.
frankJuarez||||||Bibendum tellus morbi.|Falli igitur possumus. Non igitur bene. At multis malis affectus. Quare attende, quaeso. Hic ambiguo ludimur. At certe gravius.
frankGill||||||Mollis praesent ante.|Primum divisit ineleganter; Venit ad extremum; Si longus, levis dictata sunt. Quare conare, quaeso.
frankFarmer||||||Ut tellus, lacinia.|Quam si explicavisset, non tam haesitaret. Ut aliquid scire se gaudeant?
frankHines||||||Mollis odio leo.|Aliter autem vobis placet. Si longus, levis. Cur haec eadem Democritus? Tibi hoc incredibile, quod beatissimum. Quod equidem non reprehendo; Nam quid possumus facere melius?
frankGallagher||||||Id malesuada blandit.|Sed ad illum redeo. Nunc agendum est subtilius. Restinguet citius, si ardentem acceperit. Sint ista Graecorum; Compensabatur, inquit, cum summis doloribus laetitia.
frankDuran||||||Tempor etiam nascetur!|Age sane, inquam. Egone quaeris, inquit, quid sentiam? Dat enim intervalla et relaxat.
frankHubbard||||||Luctus augue penatibus.|Quantum Aristoxeni ingenium consumptum videmus in musicis? Efficiens dici potest. In schola desinis.
frankCannon||||||Sit mattis aptent.|Quae duo sunt, unum facit. Immo alio genere; Qui ita affectus, beatum esse numquam probabis; Sedulo, inquam, faciam.
frankMiranda||||||Potenti morbi integer.|Non igitur bene. Non est igitur summum malum dolor. Quod cum dixissent, ille contra. Haec dicuntur fortasse ieiunius; Erat enim Polemonis.
frankWang||||||Hac a viverra?|Nihilo beatiorem esse Metellum quam Regulum. Haec dicuntur inconstantissime. Magna laus. Ego vero isti, inquam, permitto. Reguli reiciendam; Quo tandem modo?
frankSaunders||||||Penatibus sodales nisl?|Quid Zeno? Sic enim censent, oportunitatis esse beate vivere. Quo tandem modo? Numquam facies. Sequitur disserendi ratio cognitioque naturae; Age sane, inquam.
frankTate||||||Penatibus fames convallis?|Si quidem, inquit, tollerem, sed relinquo. Paria sunt igitur.
frankMack||||||Porttitor sit porta.|Huius ego nunc auctoritatem sequens idem faciam. Ut id aliis narrare gestiant? Memini me adesse P. Nihil illinc huc pervenit. Quis istud, quaeso, nesciebat? Quid me istud rogas?
frankHammond||||||Dictumst taciti cubilia!|Si quae forte-possumus. Hunc vos beatum; Non est igitur summum malum dolor. Iam contemni non poteris.
frankCarrillo||||||Rutrum sollicitudin dictumst?|Quid vero? Sed nimis multa. Ita nemo beato beatior. Venit ad extremum; Illi enim inter se dissentiunt. Pugnant Stoici cum Peripateticis.
frankTownsend||||||Pharetra cursus maecenas.|Non est igitur voluptas bonum. Stoicos roga. Tamen a proposito, inquam, aberramus. Aliter homines, aliter philosophos loqui putas oportere?
frankWise||||||Adipiscing senectus odio.|Et quidem, inquit, vehementer errat; Nam de isto magna dissensio est. Quodsi ipsam honestatem undique pertectam atque absolutam. Falli igitur possumus.
frankIngram||||||Sodales montes libero.|Sed residamus, inquit, si placet. Haec dicuntur inconstantissime. Quae duo sunt, unum facit. Nihilo magis. Scrupulum, inquam, abeunti; Quonam, inquit, modo? Si quidem, inquit, tollerem, sed relinquo.
frankBarton||||||Lobortis nullam imperdiet.|Minime vero, inquit ille, consentit. Primum Theophrasti, Strato, physicum se voluit; Quorum sine causa fieri nihil putandum est. Prodest, inquit, mihi eo esse animo. Quis enim redargueret? Videsne quam sit magna dissensio? Prioris generis est docilitas, memoria;
frankMejia||||||Magna at luctus!|Quae est igitur causa istarum angustiarum? Negare non possum. Certe non potest.
frankAyala||||||Ante duis donec.|Si longus, levis. Stoicos roga. Ut id aliis narrare gestiant?
frankSchroeder||||||Curabitur vivamus rhoncus.|Quis hoc dicit? Beatum, inquit. Explanetur igitur. Quare conare, quaeso. Ratio quidem vestra sic cogit. Quam si explicavisset, non tam haesitaret. Immo alio genere; Certe non potest.
frankHampton||||||Nam orci leo.|Erat enim res aperta. Quod cum dixissent, ille contra. Tum Torquatus: Prorsus, inquit, assentior; An tu me de L. Iam in altera philosophiae parte.
frankRowe||||||Pellentesque, ridiculus aptent.|Sic enim censent, oportunitatis esse beate vivere. Quis enim redargueret? Sint modo partes vitae beatae. De illis, cum volemus. Neutrum vero, inquit ille. Tu quidem reddes;
frankParsons||||||Magnis semper taciti.|Beatum, inquit. Aliter homines, aliter philosophos loqui putas oportere? Hic ambiguo ludimur. Efficiens dici potest. Peccata paria. Frater et T.
